index,artist_name,track_name,track_id,popularity,danceability,energy,instrumentalness,liveness,loudness,tempo
2058,Tom Speight,Old Flame,1UMJ5XcJPmH6ZbIRsCLY5F,1.199547943,0.1150072212,-1.000815806,-0.398628982,-0.6659428456,-0.3064529582,-1.5170116
2059,The Red Pears,Somehow,3qkQmgtAwbzejfxPYoNbwE,-0.8204675222,-0.857103658,-0.8449584311,-0.3983910254,-0.5831037585,-0.2621257508,-0.7060645153
2060,Red City Radio,Two Notes Shy of an Octave,5YItelunJdgQncp9TOZiCH,-0.8204675222,-0.5073808417,1.440949734,-0.3228973829,-0.8107531582,0.9554805347,-0.5976252814
2061,Fever Ray,If I Had A Heart,1we2UifyzGe2tgvTVFTwD4,-0.483798278,-1.029001314,-1.658880278,2.37553907,-0.5015293903,-1.694515558,1.687478413
2062,Phora,Love Me Like,0P2W7PZIqa47sIYMGAvfD5,-0.1471290339,0.3461799303,-0.2691520184,-0.398628982,-0.6899725045,-0.3786185083,0.00512786269
2063,Chase & Status,Blind Faith,04OxTCLGgDKfO0MMA2lcxv,0.97510178,-0.8274661312,1.025330067,-0.398628982,0.2509783478,0.7368424732,0.6795032095
2064,Donnie Trumpet & The Social Experiment,Sunday Candy,6fTdcGsjxlAD9PSkoPaLMX,1.985109512,-0.4658883042,-0.05701281371,-0.398628982,-0.6861783478,0.3411097234,1.283765248
2065,Shooter Jennings,Wild & Lonesome (feat. Patty Griffin),7o5bxtQKXBjXWaI2mDpILT,-1.269359848,-0.07467295033,-0.108965272,-0.3985918337,-0.5944862285,-0.1169380861,-0.05542911207
2066,Nicky Jam,El Amante - Remix,04f13iELcsYpY2yeLiAcfq,1.536217187,1.264943261,0.6833097169,-0.398628982,-0.72917879,0.5944386428,-0.9995277728
2067,Sports,Someone You'd Rather Be Dating,7ehSq5x11gJou4rvII1GTk,0.7506556172,0.767032811,-0.4033625356,-0.372322216,2.318793729,-0.3272246447,-0.2574533496
2068,Ilham,i don't wanna be with you no more,4hSle8C11FkvOCBMbtmjxV,-1.044913685,-0.5725834007,-0.9402046046,-0.3822869001,-0.4699114181,-0.4034588757,0.6786649346
2069,Ennio Morricone,"The Good, The Bad And The Ugly - Main Title",1JSIWsJfxOji0FrxFcxdCK,0.413986373,-1.692881914,0.2070788493,3.403894468,-0.4762350125,-1.159376953,0.01880850815
2070,Afro B,Drogba (Joanna) - WizKid Remix,5Z3H2xgKsw5Sa3p0MGAVnT,1.087324861,2.100721517,-0.2171995601,-0.3984994411,-0.700722615,0.09570402461,-0.395165141
2071,Redlight King,Boneshaker,7dAmlsROJEg0db3dYGuSvL,-0.5960213594,-0.003542885992,1.021000696,-0.3982431494,-0.5698242102,0.6244183965,-1.165640316
2072,The Allman Brothers Band,In Memory Of Elizabeth Reed,23KUlJNvJmKrRVmo3XBvxM,-1.044913685,-1.266101528,0.6313572586,3.065095209,-0.830356301,-0.4524971873,-0.1985058625
2073,Alexis y Fido,Rompe La Cintura,1ezgTiY0CbnlH9IRHwNXdz,-0.0349059525,1.762853712,0.7439209182,-0.398628982,-0.8714596648,0.4892953635,-0.126011854
2074,Gucci Mane,Curve (feat. The Weeknd),2yuyaYAELoMG4ApV5wJsWR,1.872886431,1.010060531,-0.5765373966,-0.398628982,-0.5584417402,0.01069000855,0.9131471741
2075,Dropkick Murphys,I'm Shipping Up To Boston,7rSERmjAT38lC5QhJ8hnQc,2.097332594,-0.8156111205,1.380338532,-0.3960899805,0.2383311589,1.074971268,0.315557803
2076,Tego Calderon,Estamos Calle,3TwkyuPWgTIc9ZXfEb7MVk,-1.269359848,-0.15173052,0.9041076646,-0.3986015193,-0.2485856128,0.579662907,-0.8801909659
2077,Amir Obe,ENEMIES,7xMfEa2LiJEecDg90ux5Se,-1.157136766,0.4054549839,-0.8103234589,0.6177687955,-0.5141765791,-0.5512162336,-0.831034529
2078,Ava Max,Not Your Barbie Girl,4fkM7M4Uo5AUASnnsRC7EZ,1.872886431,0.9211479504,0.1421382764,-0.398628982,-0.9789607703,0.8597594637,0.009587484862
2079,Takeoff,She Gon Wink,5oeKHrUHPT4lUKrDRVlWNp,1.985109512,0.9685679933,0.5490991996,-0.398628982,0.004358164705,0.427408586,0.7114247155
2080,Gavin DeGraw,I Don't Want to Be,4vl2zwXsTmAxgu9iY0g6UK,0.97510178,-0.987508776,1.094600012,-0.398628982,-0.3497631238,0.6473314941,1.172542942
2081,Pond,The Weather,6xTq7uN0EV8Q1n5mBtWp0m,-0.8204675222,-1.989257182,0.7742265189,0.3387576409,-0.8126502366,0.3256915643,-1.476304973
2082,Drake,Skepta Interlude,2dfqS3MRtbLZSZA1IL8xY5,1.087324861,1.253088251,0.882460807,-0.3986138756,-0.1979968573,0.3745157347,0.3415107922
2083,Jireh Lim,Buko,3LWpOcr8kYmsHvqZsTLxna,0.3017632917,0.1209347266,-0.5202555668,-0.398628982,-0.482558607,0.06979295171,-0.8300285992
2084,Days Of The New,"Touch, Peel And Stand",2eG7o3BfbzohiETArwsX1K,0.6384325358,-0.05689043424,0.07719770353,-0.3986222857,0.6873063639,0.02910614301,-1.261639551
2085,Noah Slee,Radar,4uoQuafZt68NmI4UmYIRLk,-0.7082444408,0.9685679933,-0.1955527025,-0.398628982,0.6114232307,0.3149845094,-0.3184797582
2086,Ludwig Goransson,Adonis and Amara,48Q3Xe2GCmNKH8oy3o8gWh,-1.269359848,-2.321197482,-2.612337768,1.68598293,-0.6880754262,-4.839177588,-1.146594711
2087,Ella Fitzgerald,Frosty The Snowman,6MPpnJDLk37GEIM0iGGITd,0.1895402103,-0.1161654879,-0.4293387648,-0.398628982,0.6114232307,0.001053659124,-1.437073711
2088,Django Reinhardt,Django's Tiger,3MC79TErHHp9FODo2ErBQ1,-1.157136766,0.897437929,-0.1609177303,2.41938368,-0.5141765791,-0.2702631125,-0.2328751311
2089,Kari Faux,No Small Talk,0TZLe9bk53zQpuq9cFK4YQ,-0.7082444408,1.685796142,-0.06567155676,-0.398628982,-0.1727024795,0.1267544839,0.6814815381
2090,Steffany Gretzinger,Letting Go,4la2SuUE6W7clNanjJLgFi,-0.483798278,-1.023073808,-2.249839491,-0.398628982,-0.7222228361,-2.088106897,0.5973187437
2091,Bedroom,Nothing Lasts,3GOO81yxm6EZLkiXLs2sx2,0.413986373,-0.4895983256,0.246043193,0.9685256756,-0.3750575015,-0.04477253593,-1.401530857
2092,Slightly Stoopid,Mellow Mood - feat. G. Love,13U48U3VZb2iufNNvSTZLs,-0.483798278,1.122683133,-0.3903744211,-0.3185129219,-0.4762350125,0.08585353409,-1.032522271
2093,Steely Dan,Aja,51AIqs0TqA4TI552nerCqa,-0.2593521153,-0.2584256165,-0.5419024244,-0.3169185724,-0.858812476,-1.088710391,-0.08979838068
2094,Christian Löffler,Eisberg (Hemal),2cfOpAF1zSFjbly6r3QXZ2,0.07731712889,1.146393154,-0.9228871185,3.395922721,-0.5078529847,-0.5580687488,0.2100357656
2095,Bread,Sweet Surrender,4Y3DwQ7QINPTAbuZKtBNhP,-0.483798278,0.05573216762,-0.8189822019,-0.3980749456,-0.5457945513,-1.326621151,1.586918963
2096,South Park Mexican,SPM vs Los,46luUNhVrAQxHZGjgJzhyK,-0.3715751967,1.247160745,0.04256273134,-0.398628982,-0.7601644028,-0.1691885141,0.4101152055
2097,The Pussycat Dolls,Buttons,3BxWKCI06eQ5Od8TY2JBeA,1.311771024,-0.2702806273,0.9257545222,-0.398628982,0.5039221252,0.821214066,3.050412717
2098,Red Hot Chili Peppers,Tell Me Baby,0itNMuBHye9fu392b4e9oa,1.199547943,0.6247726823,1.661747681,-0.3899796362,-0.6362219518,1.081609642,-0.3971434696
2099,Kendrick Lamar,The Spiteful Chant,12bCgkFnyyTI8B1OmmRhbx,0.7506556172,0.03794965154,0.7525796613,-0.398628982,-0.04623059079,0.8130767042,0.2427955466
2100,Strike Anywhere,Refusal,1nDAlB9sVAeJfMt2rGM0Hi,-0.5960213594,-1.4557817,1.406314761,-0.398628982,0.6873063639,0.5631740424,-0.02984496382
2101,Kenny Chesney,All I Want for Christmas Is a Real Good Tan,0la64DF1pXfSU0Ff6EH8Cr,-1.269359848,0.83223537,-0.9315458616,-0.398628982,0.1181828646,-0.784844172,-0.5625853929
2102,Eagles,Wasted Time - Eagles 2013 Remaster,0Q5YtY85lz5n7rQkeMNpoe,0.3017632917,-0.9400887331,-1.884007597,-0.3982407579,-0.5015293903,-0.6895513832,-0.07423999957
2103,The Weeknd,Can't Feel My Face - Martin Garrix Remix,22SXyL6pUjwIvGWvgGjLov,0.6384325358,0.1150072212,0.4235474255,-0.3985660052,0.978191708,0.5588912204,0.2758571064
2104,Greta Van Fleet,Black Smoke Rising - Recorded At Spotify Studios NYC,5QEk6P5XCg98fWAKnVKcS2,-0.0349059525,0.636627693,-0.5072674522,1.183762852,-0.4572642292,-0.1873905075,-0.7971682253
2105,Johnny Cash,Folsom Prison Blues (2017 Remaster),6IegQ5ZrgJIM90U3Ezeg5U,-1.157136766,0.9330029611,-0.6717835701,-0.3982104653,-0.5812066802,-0.9555146274,-0.605236817
2106,David Guetta,Light My Body Up (feat. Nicki Minaj & Lil Wayne),5WosZl6RFsHXB4BT2YozYu,-0.7082444408,0.6484827038,0.2200669638,-0.398628982,-0.3118215572,0.2441038058,0.8771684178
2107,Kemuel,Esperança (Kemuel Nation),2h451oGwZSYvg0jdiEDTBJ,0.3017632917,-0.365120713,0.0901858181,-0.388504863,3.096595844,-0.3676973123,-0.05891633542
2108,Lucinda Williams,Are You Alright?,28EK7qsobexG3NJRrTE4tc,-0.7082444408,0.07944218907,-0.7756884867,-0.3971223218,-0.5521181458,-0.1546269194,-0.0202550996
2109,Blood Orange,Dagenham Dream,7wA6K5a70ApY3Ypgqg4Gbz,-0.1471290339,-0.3532657023,-0.9098990039,-0.3985863332,-0.5015293903,-0.6548605253,1.925213159
2110,Day6,Shoot Me,1uszVo0bVPALn32ix2kJ9e,1.648440268,-0.03910791816,1.328386074,-0.398628982,-0.8815774159,1.446934355,1.614716157
2111,CASTLEBEAT,Dreamgaze,6jygYHo8uOttsIs45U1YvI,-0.2593521153,-1.325376582,-0.07000092828,-0.1036743328,-0.2296148295,0.2366088674,1.010554711
2112,Nu,Man O To - Original Mix,1jk9NRyYFKPgfCX9BnW6yW,0.07731712889,1.620593583,-0.8146528304,1.614237205,-0.5521181458,-0.3685538767,-0.4285955418
2113,Penny and Sparrow,Duet (feat. Stephanie Briggs),5Jac5r26r1HkpH9Xv5zt7A,0.1895402103,-2.232284902,-1.83638451,-0.3982885884,-0.4888822014,-0.5944727355,-1.57371251
2114,Bob Seger,You'll Accomp'ny Me,5pKo2ed3oEdFFV5L8xUA04,0.413986373,-0.003542885992,0.6140397725,-0.3986194956,-0.6355895923,0.5331942886,-0.3664290793
2115,Dixie Chicks,Goodbye Earl,7rqaqQurHzR5xHAhdm1gmM,0.7506556172,0.6840477359,0.3932418248,-0.398628982,-0.7133698039,0.1655140227,0.1027365856
2116,Soda Stereo,Trátame Suavemente,682po4OmIsp26HbUW20gNt,-1.044913685,-0.6911335079,-0.7107479138,2.0686268,0.2320075644,-0.7045412601,-0.5205710577
2117,Dodge & Fuski,Mistakes Ft. The Arcturians,7AM3ibUEkMXgS0P2DDN6tt,-1.044913685,-1.011218797,1.501560935,-0.3866713611,2.318793729,1.249924545,-0.2433032702
2118,Rejjie Snow,Charlie Brown,78kzZTOp1jE9OBvTQ4O7A8,-1.044913685,0.4943675644,0.254701936,-0.398628982,3.046007089,0.3856510718,-0.6969440849
2119,ODIE,Little Lies,6QpZXzHcOgXK41Y3YCx203,0.1895402103,-1.479491721,-1.364483014,2.311765091,-0.5938538691,-1.678026693,-1.201719665
2120,Between The Buried And Me,Voice Of Trespass,6zNaxiHzLeW389xqBy1Xei,-0.7082444408,-1.277956539,1.371679789,-0.3519942605,0.9655445192,0.6865193151,-0.4513966175
2121,Cody Johnson,His Name Is Jesus - Live Bonus Track,5v9iQGGvyPIOKPWsEoqPd4,-0.1471290339,-0.495525831,-1.329848042,-0.398628982,-0.5141765791,-0.07004118554,-1.039429655
2122,Lil Uzi Vert,Belly,63z7NQignNUAp6zWQVip4J,-0.3715751967,1.359783347,0.6270278871,-0.398628982,0.674659175,0.8019413671,0.1419343173
2123,Dixie Chicks,Lullaby,5GWyNA4n9hx5rhkK0KvQ83,-0.3715751967,-0.2347155951,-1.74979708,-0.3610421936,-0.482558607,-0.6972604627,-0.3480876257
2124,Bear Hands,2:00 AM,6dBZy6s7ThEQAQz49Ff2dG,-0.5960213594,0.07351468371,0.3889124533,-0.3929291827,-0.4319698515,0.6543981503,-1.064644963
2125,Breaking Benjamin,Blow Me Away - Featuring Valora,6wDVNn4STCopwfQ9lFO2iR,-1.157136766,-0.3236281755,1.388997275,-0.3217016208,-0.6931343017,0.9259290631,-0.6980506077
2126,"Crosby, Stills, Nash & Young",Ohio,0ToHhkK4qtwEyKOxhQpMbJ,1.76066335,-0.857103658,-0.3470807058,-0.3340578291,-0.02725980748,-0.5968282876,-1.357370538
2127,Shy Girls,Drain,7BRII1dJZH4cR2I9f6MdLl,-0.0349059525,1.324218315,-0.4379975078,2.913632011,-0.5331473625,-0.6268080414,1.4822352
2128,Alanis Morissette,All I Really Want - 2015 Remaster,6rRIRMEhVclbTleCJQsrPm,-0.3715751967,-0.1635855308,1.241798643,-0.398628982,0.8453962249,0.03831421024,-0.885187084
2129,Jauz,Soldier,4OrROv5eRuW78l1B0wyhsB,-0.9326906036,0.553642618,0.3066543943,-0.398628982,0.8264254415,0.4907943512,0.8471581783
2130,Fleet Foxes,"- Naiads, Cassadies",6ofZzDgnzUTHHlO6MVAKvk,-0.5960213594,-0.3177006701,-0.5029380807,0.8489494665,-0.2106440462,0.05908589679,-0.761155938
2131,King Crimson,Starless,1Kt1j54YhvP39PnSQjU8H3,-0.5960213594,-1.479491721,-0.5289143098,0.41448924,-0.5622358969,-0.680343316,0.1933373307
2132,Ama Lou,Bless Me - (Demo),4mqsYvyMATKLBPwRd3xGnM,0.07731712889,0.7136852627,0.5750754288,-0.398628982,1.338636591,0.79080603,-1.298557175
2133,Staind,For You,464HG7mt7NNKtKY0Hco8Y8,-0.2593521153,-1.609896839,1.510219678,-0.3986103281,-0.5704565696,1.171334762,1.452292023
2134,Cultura Profética,Verso terso,205glCfI2TErd262A6az6T,-0.2593521153,1.424985906,0.3932418248,-0.398628982,-0.8904304482,0.7265637005,0.4113223213
2135,Slushii,Want You to Know,4nGq1bZ0CPEmPsLnd3fTdZ,-0.9326906036,0.3165424035,1.553513393,-0.2770598361,-0.280203585,1.526594844,0.9442639363
2136,The Kentucky Headhunters,Spirit In The Sky,1DQm5b0x7SOn22xWxIW2r8,-1.157136766,-0.6792784972,0.7136153176,-0.3169185724,-0.8657684299,0.2509563209,0.4327821573
2137,zack villere,The Fort,0pYtGkBAQdmZhPjzd6DLJ9,-0.8204675222,0.2157748124,-0.5419024244,-0.3845987068,-0.5015293903,-0.2610550453,0.9435262544
2138,(Sandy) Alex G,Bobby,18N9hZG0MZryxpB4H36IyP,-0.2593521153,-2.036677225,-0.9964864344,-0.398628982,-0.5932215096,0.4764468976,-0.9256589935
2139,Cage The Elephant,Sweetie Little Jean - Unpeeled,6tCFrID3KK6XbhdjZi5Dev,-1.157136766,-0.09245546641,0.08152707506,-0.398628982,0.5481872863,1.027431944,0.9361494358
2140,The Box Tops,The Letter,6RJK553YhstRzyKA4mug09,1.087324861,0.2869048767,-0.7843472297,-0.398628982,-0.3560867182,-0.8572238632,0.6591163653
2141,Zeds Dead,Blood Brother,64PU8z3QYjCM95OOZ7Am1S,-0.7082444408,-0.8511761527,1.103258755,-0.3985934679,-0.2359384239,0.6205638568,-1.300870814
2142,Bob Dylan,Meet Me in the Morning,53ygARQf1f30Z0EmXPHWGT,-0.3715751967,-0.2050780683,-0.6155017403,-0.3947108682,-0.7437230572,-1.401570535,0.8547361829
2143,The Strumbellas,Running Scared (Desert Song),4QQdXqXcucyKSPUApeL7sg,-0.7082444408,-1.029001314,1.354362303,-0.397999214,0.9086321692,0.7051495906,2.823039048
2144,Pretty Ricky,Grind With Me,3B7i9OKRRmIsSBHEbJz58Y,1.872886431,0.6544102091,-0.3081163621,-0.398628982,-0.526823768,0.4713075112,0.5613399874
2145,Jeremy Zucker,Bout It (feat. Daniel James & Benjamin O),0AIL1m3mlMi98wKOaJ7uoG,0.413986373,1.792491239,0.04256273134,-0.398628982,-0.673531159,0.5192751172,0.3757459369
2146,Star Cast,"Issa Photoshoot - From “Star"" Season 2",33FZXFO95MQShVt5mjb3KU,-1.269359848,1.110828122,-0.6198311118,-0.3715250413,-0.01461261861,-0.2055925008,0.3462386624
2147,Dmitri Shostakovich,Jazz Suite No.2: 6. Waltz II,3tcorTc2qAByPxoCr8IsMx,-1.044913685,-2.421965073,-1.810408281,3.216558407,-0.6943990206,-2.052345333,2.210193075
2148,The Fray,Never Say Never,57uX2vR9j9DNiANDYfXw1i,1.872886431,-2.131517311,-0.5072674522,-0.3985963776,-0.07784856298,0.5109236144,1.353375591
2149,!!!,One Girl / One Boy,7y8aVfDkqt6qirGNivvs0M,0.07731712889,0.6662652199,1.046976925,-0.3983922211,0.8453962249,0.5152064364,-0.09298382509
2150,Night Lovell,WHERE'S MY MONEY,0Ir11417mgoTw6cPxhFaF1,0.5262094544,1.16417567,-0.290798876,-0.3985580335,-0.2043204517,-0.09916437492,0.1766388958
2151,Migos,Brown Paper Bag,5wihevBA7MO9PNYyWyTfkh,0.7506556172,1.881403819,-0.5202555668,-0.398628982,-0.4635878236,0.5059983691,0.5768983685
2152,Panic! At The Disco,The End of All Things,78tro1rpoxmqjbjiRRRzoH,1.199547943,-2.250067418,-1.628574677,-0.3830840748,-0.3750575015,-0.7458704921,-1.042749224
2153,Tora,Wouldn't Be the Same,7rHjawySPrZeK1z4dvqhsk,-0.483798278,0.3106148982,-1.083073865,-0.3946630377,-0.4446170403,-0.6101050357,0.0535466177
2154,Otis Redding,Tramp,6Hon1lHa9Y5rMMTrTySoLV,-0.9326906036,1.780636228,-1.005145177,-0.3985767671,-0.7222228361,-0.8475875138,-0.4291320377
2155,Charlie Puth,Somebody Told Me,1PuQTv1Kr1gzLgVeATSuh6,0.7506556172,0.01423963009,0.9950244666,-0.398628982,-0.8569153976,0.6871617384,1.633761761
2156,Diana Krall,Blue Skies,0Jmo64AeJPUzOzZJiZApJy,-0.8204675222,-0.1932230576,-1.49436416,0.2112096845,-0.4699114181,-1.79430531,1.757155818
2157,Jon Bellion,Carry Your Throne,6luhvKibJJNM4P64RLNwgg,0.5262094544,-0.8274661312,0.9950244666,-0.3960700511,-0.5957509474,0.6272022308,1.347809446
2158,Karunesh,Dervish Dream,3hGwUpndi1F8yEISLTJ0oH,-0.483798278,0.209847307,-0.3254338482,3.152784429,-0.6001774635,-1.201776891,1.347474136
2159,Lord Huron,Cursed,1Fec0QqIGljyAMYZ1UKJ0T,-0.483798278,-0.06281793961,1.246128015,1.678011183,-0.3307923405,0.5167054241,1.180690973
2160,Rachel Portman,Vianne Sets Up Shop,2vPalVURlUvEwv4xsLGbEM,-1.269359848,0.4113824893,-0.8752640317,1.538505606,1.161575947,-1.401998818,-0.4417396913
2161,Juhn,No Se Me Olvida,0hwjvv3SIM5A9z1qaXFsVD,-0.483798278,1.128610638,-0.2951282475,-0.398628982,-0.3371159349,0.8404867648,0.6795702715
2162,Matthew And The Atlas,I Will Remain,52VPecMGJQOxyWWWgnUvsI,0.3017632917,0.9033654343,-0.7756884867,-0.3300719555,-0.5584417402,-0.7128927629,0.1374746951
2163,Portugal. The Man,Evil Friends,633TjzvG2smpc0aYgN9Xkd,-0.2593521153,-1.615824344,1.523207793,-0.396580243,-0.1853496684,0.3008511969,1.01085649
2164,Roosevelt,Moving On,3Jl6WHQ5cXbSM1yZXay6XN,-0.0349059525,-0.04503542352,1.315397959,2.271906355,0.9023085748,0.3503177906,-0.4951880954
2165,K CAMP,Far From Perfect,4fMZqIHlks1aLZbBtlGrSY,-0.7082444408,1.170103176,-0.92721649,-0.398628982,-0.3181451516,-0.3726225576,0.007542094242
2166,5 Seconds of Summer,Killer Queen,0SA903LGHxe4ExdRY2SqVH,2.209555675,-1.941837139,0.7785558904,-0.398628982,0.8643670082,0.7719616133,1.717857494
2167,Jay Rock,The Bloodiest,3eEMeaaT3otIimFCcYcS7i,-0.0349059525,0.2691223606,0.1854319916,-0.3984954553,0.9402501414,0.8244261824,0.9448339632
2168,Jorja Smith,Blue Lights - RISE Recording,4dTcDvxwNZ8oqmmBSiXr5I,0.1895402103,-0.5429458739,0.1767732486,-0.3942843798,-0.2738799905,0.0440960199,-0.9215346812
2169,Teen Suicide,salvia plath,0nrFI8FEqlYwCPvMDni5sb,-0.5960213594,-0.7859735937,-0.3903744211,2.965448368,-0.425646257,-0.3968205017,-0.7573334047
2170,Santaferia,Astuta,0wQFChP5IzPTIDDQpV9g4U,0.8628786986,0.3046873928,1.081611897,-0.3978955813,-0.8335180982,1.217160957,2.024833742
2171,Casper Magico,Desilusión,19XpDNdeABoA5pFJgMUjtr,0.1895402103,0.618845177,0.2200669638,-0.3906970935,-0.1157901296,0.4074934639,1.61652683
2172,Ollie MN,Friendly Dark,3ZsVXh7a8HxYWxzDCHjQfN,0.3017632917,0.7551778003,-2.057182458,-0.02315968537,-0.5141765791,-1.718499361,-0.8330463887
2173,Shovels & Rope,O' Be Joyful,2BH76TIFmTWXKnQxGlwfrG,-0.8204675222,0.4350925108,0.7872146335,-0.398628982,0.5039221252,0.5147781542,0.5115464617
2174,Tame Impala,Why Won't You Make Up Your Mind?,33Qb1Pf6VyO4W5awaztybD,-0.2593521153,-0.7266985401,1.042647553,0.876850582,0.8706906026,0.719068762,0.3113328978
2175,Cassidy,Hotel,4hHXhCRSnOKd6nMGaivmD0,0.413986373,0.5358601019,0.2157375923,-0.398628982,-0.5141765791,0.2779380993,-0.9562392598
2176,Dolly Parton,Randy,5Z5SHnV6a4UyE7e7DcTrhP,-1.269359848,0.4588025322,-0.7756884867,-0.398628982,-0.5205001736,-0.4854749164,-0.8711711286
2177,Muddy Waters,I Can't Be Satisfied,0Q4qVBG7jAF3Ar4sheUidp,-0.5960213594,0.4232375,-0.9012402609,-0.3145270483,-0.6710017212,-0.1709016429,-0.492036182
2178,Inspector,Volvamos a Ser Novios,1TaxeNJAmzQ91dh9zF5701,-1.269359848,0.897437929,0.2893369082,-0.3973535025,-0.6014421824,0.899589708,-0.1291637674
2179,Haken,Puzzle Box,4ihVN9xqrZvN0dlnrbFoxa,-0.483798278,-0.6496409704,1.14655247,-4.16E-05,0.3584794532,0.370661195,1.012432447
2180,Sam Cooke,Bring It On Home to Me,0WVTQp3SOCuMr08jh1jweV,2.097332594,-0.3947582398,-0.8969108894,-0.398628982,1.540991613,-0.01714833424,-1.640137409
2181,Halsey,Alone (Feat. Big Sean & Stefflon Don),3tbNT2X5tfMIVeUflYbZUZ,1.872886431,-0.857103658,0.2287257069,-0.398628982,0.1940659978,0.7175697743,2.691295774
2182,The Cold Stares,Sleeping with Lions,13gax9oQUwc13mshdh7C2j,-0.9326906036,-1.331304087,0.7309328037,-0.3986236011,0.6999535528,0.43597423,-1.537297851
2183,Uncle Murda,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",4FC2oIKWbXNOq6NThyFxSQ,1.536217187,0.126862232,1.384667904,-0.398628982,-0.9511369548,1.046704643,-1.398412475
2184,Lloyd,Southside,7lurcq2Yw96B1K0KOJAHxg,0.8628786986,0.2217023177,-0.8579465456,-0.398628982,-0.6754282373,-0.2833257195,-1.503431547
2185,Young Money,EveryGirl In The World,1EjzkhMFJgl08Qkn2uDV1d,-0.0349059525,-0.4421782827,0.6010516579,-0.398628982,0.2509783478,0.5612467725,-1.07027817
2186,Jamie Cullum,Show Me The Magic,7CO9j3NbotOqtajfvM1ilQ,-0.1471290339,0.06758717835,-0.5029380807,-0.398628982,0.3837738309,0.6032184278,0.1296955046
2187,Drew Baldridge,When I Fall,3EmbgLLudwIJ12wwIyqdF8,-0.483798278,0.5477151126,0.5794048003,-0.398628982,-0.2359384239,0.5685275699,-0.3924155995
2188,Blood Orange,Seven Hours Part 1,1cte34yQV9hjkErHRHvXt3,0.1895402103,0.8263078646,1.008012581,-0.398628982,1.148928758,0.5539659752,-0.691344409
2189,leaf beach,night.moves,1lp8PwUG8I9RxJUCXmbTiI,-0.9326906036,0.2809773714,-1.035450778,1.925135349,-0.5015293903,-0.778419939,-1.158766462
2190,Band of Horses,"Whatever, Wherever",3IURvsSAiD5EmqZLjtyJsS,-1.044913685,-0.06874544497,-0.7194066569,-0.3963849352,-0.4762350125,-0.3895397043,-0.03950189002
2191,Larry Carlton,Room 335,3LGRrDmbePCJb4nnkwZSRJ,-1.157136766,0.4350925108,-0.1868939594,3.025236473,-0.5205001736,-0.3599882328,-0.1265483499
2192,Sofia Karlberg,I Got You,3KUPa9kjvYWFr0cHbdD0ha,-0.2593521153,-1.823287032,-0.836299688,-0.398628982,-0.3118215572,-0.493183996,1.758966492
2193,Father John Misty,Hollywood Forever Cemetery Sings,0wzruvvN7f5wu39aFcjTMw,0.1895402103,-0.03910791816,0.9603894944,0.6855286474,-0.9378574064,1.014155196,-0.8640290269
2194,Sade,The Big Unknown,3vvTGcClIV5mocdasOIDsb,0.8628786986,0.008312124731,-2.052853086,-0.3941648035,-0.5078529847,-1.553824856,0.676619544
2195,The Avett Brothers,Murder in the City,3h5AZDf5z7D18plaLtHTfi,-0.1471290339,0.2513398446,-1.537657875,-0.3982678619,-0.3687339071,-0.5878343615,-0.4610870747
2196,Deer Tick,Baltimore Blues No. 1,3Dy8QNZ77cre9ThUPRguy0,-0.483798278,0.9211479504,-0.2734813899,-0.3904180823,0.1055356757,0.7822403861,-0.1611858664
2197,Nothing But Thieves,Sorry,6rAXHPd18PZ6W8m9EectzH,0.7506556172,0.4528750268,0.7222740606,-0.3984492191,-0.3434395293,0.7747454476,0.2760247614
2198,Casting Crowns,Good Good Father - Live,7nLL5UrsXYHVWv2DnXBtud,0.07731712889,-0.9400887331,-0.8189822019,-0.398628982,-0.001965429732,-0.05333817987,0.9341375762
2199,Stan Getz,The Girl From Ipanema - Stereo Version,58BW9X4EEmarxjaXE6Izkw,-0.483798278,0.4173099947,-2.100476173,-0.3955837746,-0.4888822014,-2.36563376,0.3400689595
2200,Joe Diffie,Pickup Man,3QvOV1QYPPre7gjppKyeON,0.8628786986,0.7077577574,0.6400160016,-0.398628982,0.933926547,0.2456027935,0.7003594876
2201,The Silhouettes,Get a Job,21NhrNOfIoakyWISXUMkFN,-1.044913685,0.209847307,-0.7973353443,-0.3965363984,-0.4066754737,-0.3873982934,-1.332959975
2202,Phora,The Beauty Inside,2UfismAHAPnH1W7jBxr9Px,-0.5960213594,-0.15173052,0.8781314355,-0.398628982,0.8580434137,0.02032635798,-1.36350671
2203,"Grover Washington, Jr.",Mister Magic,2fmXnPfzguSp3zKDibCBgv,-0.483798278,0.8915104236,0.155126391,1.119988874,-0.7879882183,-0.07025532664,-0.5366324037
2204,Portishead,Only You,2qKkC9cODRjIlsdyEkSJLQ,-0.483798278,-0.1043104771,-1.23893124,-0.3690537996,-0.1663788851,-0.8955551199,-0.05603266995
2205,2 Chainz,Blue Cheese,67gmXPQZL1ISSh13OJJ1Pu,1.087324861,1.270870767,-0.1132946435,-0.398628982,2.464236401,0.6034325689,0.342818501
2206,The Prodigy,No Good (Start The Dance),2deWYgQM3HGwbc7gO2G7fX,-0.8204675222,0.3283974143,1.674735796,2.503087026,-0.381381096,0.8167171029,0.8458169386
